s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g
Time,Temp,Total Mass,vegetation Mass,MOISTURE Mass,CHAR Mass,ASH Mass,Total MLR,vegetation MLR,MOISTURE MLR,CHAR MLR,ASH MLR,MCC,DSC
 5.7720000E+003, 5.0599832E+002, 3.0230546E-002, 2.5164587E-014, 9.0642807E-020, 2.9496625E-017, 3.0230546E-002, 9.9596749E-016, 1.0919244E-015, 0.0000000E+000, 1.5109922E-018,-9.7467863E-017, 0.0000000E+000, 5.0384230E-003
 5.7840000E+003, 5.0699832E+002, 3.0230546E-002, 1.4893741E-014, 9.0642807E-020, 1.5894052E-017, 3.0230546E-002, 5.9827848E-016, 6.5599049E-016, 0.0000000E+000, 8.2421253E-019,-5.8536184E-017, 0.0000000E+000, 5.0384253E-003
 5.7960000E+003, 5.0799832E+002, 3.0230546E-002, 8.7456668E-015, 9.0642807E-020, 8.4994231E-018, 3.0230546E-002, 3.5655344E-016, 3.9098586E-016, 0.0000000E+000, 4.4618463E-019,-3.4878623E-017, 0.0000000E+000, 5.0384235E-003
 5.8080000E+003, 5.0899832E+002, 3.0230546E-002, 5.0946537E-015, 9.0642807E-020, 4.5101663E-018, 3.0230546E-002, 2.1079771E-016, 2.3117488E-016, 0.0000000E+000, 2.3968652E-019,-2.0616858E-017, 0.0000000E+000, 5.0384235E-003
 5.8200000E+003, 5.0999832E+002, 3.0230546E-002, 2.9439202E-015, 9.0642807E-020, 2.7660934E-018, 3.0230546E-002, 1.3222806E-016, 1.3557932E-016, 0.0000000E+000, 1.1297076E-017,-1.4648328E-017, 0.0000000E+000, 5.0384244E-003
 5.8320000E+003, 5.1099832E+002, 3.0230546E-002, 1.6872665E-015, 9.0642807E-020, 2.5203285E-018, 3.0230546E-002, 1.0428863E-016, 7.8863512E-017, 0.0000000E+000, 4.2085183E-017,-1.6660066E-017, 0.0000000E+000, 5.0384249E-003
 5.8440000E+003, 5.1199832E+002, 3.0230546E-002, 9.5905570E-016, 9.0642807E-020, 2.1796652E-018, 3.0230546E-002, 8.6427437E-017, 4.5493044E-017, 0.0000000E+000, 5.8355263E-017,-1.7420869E-017, 0.0000000E+000, 5.0384249E-003
 5.8560000E+003, 5.1299835E+002, 3.0230546E-002, 5.4058289E-016, 9.0642807E-020, 2.1290833E-018, 3.0230546E-002, 1.5923822E-017, 2.6022913E-017, 0.0000000E+000,-1.0099090E-017, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.8680000E+003, 5.1399835E+002, 3.0230546E-002, 3.0213046E-016, 9.0642807E-020, 2.7031739E-018, 3.0230546E-002, 9.0314152E-018, 1.4759253E-017, 0.0000000E+000,-5.7278378E-018, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.8800000E+003, 5.1499835E+002, 3.0230546E-002, 1.6741540E-016, 9.0642807E-020, 1.8000877E-018, 3.0230546E-002, 5.0782818E-018, 8.2989922E-018, 0.0000000E+000,-3.2207108E-018, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.8920000E+003, 5.1599835E+002, 3.0230546E-002, 9.1964352E-017, 9.0642807E-020, 2.1273936E-018, 3.0230546E-002, 2.8306422E-018, 4.6258715E-018, 0.0000000E+000,-1.7952293E-018, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9040000E+003, 5.1699835E+002, 3.0230546E-002, 5.0075010E-017, 9.0642807E-020, 1.7244839E-018, 3.0230546E-002, 1.5639201E-018, 2.5557780E-018, 0.0000000E+000,-9.9185790E-019, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9160000E+003, 5.1799835E+002, 3.0230546E-002, 2.7024250E-017, 9.0642807E-020, 1.3849922E-018, 3.0230546E-002, 8.5636566E-019, 1.3994836E-018, 0.0000000E+000,-5.4311795E-019, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9280000E+003, 5.1899835E+002, 3.0230546E-002, 1.4453421E-017, 9.0642807E-020, 1.8400227E-018, 3.0230546E-002, 4.6469973E-019, 7.5941824E-019, 0.0000000E+000,-2.9471848E-019, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9400000E+003, 5.1999835E+002, 3.0230546E-002, 7.6599307E-018, 9.0642807E-020, 1.1764995E-018, 3.0230546E-002, 2.4986590E-019, 4.0833401E-019, 0.0000000E+000,-1.5846812E-019, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9520000E+003, 5.2099835E+002, 3.0230546E-002, 4.0222460E-018, 9.0642807E-020, 2.5882287E-018, 3.0230546E-002, 1.3311144E-019, 2.1753242E-019, 0.0000000E+000,-8.4420968E-020, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9640000E+003, 5.2199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9760000E+003, 5.2299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 5.9880000E+003, 5.2399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0000000E+003, 5.2499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0120000E+003, 5.2599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0240000E+003, 5.2699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0360000E+003, 5.2799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0480000E+003, 5.2899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0600000E+003, 5.2999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0720000E+003, 5.3099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0840000E+003, 5.3199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.0960000E+003, 5.3299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1080000E+003, 5.3399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1200000E+003, 5.3499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1320000E+003, 5.3599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1440000E+003, 5.3699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1560000E+003, 5.3799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1680000E+003, 5.3899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1800000E+003, 5.3999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.1920000E+003, 5.4099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2040000E+003, 5.4199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2160000E+003, 5.4299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2280000E+003, 5.4399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2400000E+003, 5.4499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2520000E+003, 5.4599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2640000E+003, 5.4699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2760000E+003, 5.4799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.2880000E+003, 5.4899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3000000E+003, 5.4999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3120000E+003, 5.5099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3240000E+003, 5.5199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3360000E+003, 5.5299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3480000E+003, 5.5399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3600000E+003, 5.5499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3720000E+003, 5.5599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3840000E+003, 5.5699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.3960000E+003, 5.5799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4080000E+003, 5.5899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4200000E+003, 5.5999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4320000E+003, 5.6099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4440000E+003, 5.6199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4560000E+003, 5.6299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4680000E+003, 5.6399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4800000E+003, 5.6499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.4920000E+003, 5.6599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5040000E+003, 5.6699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5160000E+003, 5.6799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5280000E+003, 5.6899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5400000E+003, 5.6999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5520000E+003, 5.7099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5640000E+003, 5.7199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.5760000E+003, 5.7299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.5880000E+003, 5.7399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6000000E+003, 5.7499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6120000E+003, 5.7599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6240000E+003, 5.7699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.6360000E+003, 5.7799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6480000E+003, 5.7899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6600000E+003, 5.7999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6720000E+003, 5.8099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.6840000E+003, 5.8199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.6960000E+003, 5.8299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7080000E+003, 5.8399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7200000E+003, 5.8499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7320000E+003, 5.8599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.7440000E+003, 5.8699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7560000E+003, 5.8799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7680000E+003, 5.8899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7800000E+003, 5.8999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.7920000E+003, 5.9099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.8040000E+003, 5.9199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.8160000E+003, 5.9299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.8280000E+003, 5.9399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.8400000E+003, 5.9499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.8520000E+003, 5.9599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.8640000E+003, 5.9699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.8760000E+003, 5.9799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.8880000E+003, 5.9899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.9000000E+003, 5.9999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.9120000E+003, 6.0099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.9240000E+003, 6.0199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.9360000E+003, 6.0299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
