,Temperature / °C,Normalised Mass / -,Normalised Mass Loss Rate / 1/s
2324,192.19631737102537,0.3176320854730257,-1.36857774563468e-05
2325,192.26833149671296,0.3175415904012249,-1.466633585998752e-05
2326,192.34034562240052,0.3173499861654713,-1.921334465006525e-05
2327,192.4123597480881,0.3170960289972026,-2.0662996003566786e-05
2328,192.48437387377567,0.3167377933531846,-2.047386341222564e-05
2329,192.5563879994633,0.3164385297321307,-1.9121999877395787e-05
2330,192.6284021251509,0.316005959894978,-2.210394213459018e-05
2331,192.7004162508385,0.3157053886349822,-2.7141580556366185e-05
2332,192.77243037652607,0.3168217490848979,-2.673478599742385e-05
2333,192.8444445022137,0.3169714635145685,-2.3362040199146747e-05
2334,192.91645862790125,0.3172303925868383,-1.915984314975704e-05
2335,192.98847275358884,0.3173655909798594,-1.721966414700714e-05
2336,193.06048687927645,0.31856465733809,-1.6649983837601633e-05
2337,193.132501004964,0.3187039281623816,-1.5244004527607166e-05
2338,193.2045151306516,0.3183451536658135,-1.3641536905635425e-05
2339,193.2765292563392,0.3181200608192773,-1.1530233672446232e-05
2340,193.3485433820268,0.3181626909007781,-9.119439375395134e-06
2341,193.4205575077144,0.3182825797614003,-6.896473886120145e-06
2342,193.49257163340195,0.3181843199135571,-6.735869673424044e-06
2343,193.56458575908957,0.3181066113853062,-5.470510597858124e-06
2344,193.63659988477716,0.3177898214111039,-2.820960018281904e-06
2345,193.70861401046471,0.3176821934123909,-2.4358089776609223e-06
2346,193.7806281361523,0.3177999309679629,-2.733795172614248e-06
2347,193.8526422618399,0.3176016670752822,-2.838797525137467e-06
2348,193.92465638752748,0.3171010318879296,-1.7913882393368346e-06
2349,193.9966705132151,0.3167084946550636,-2.980762374948708e-07
2350,194.06868463890265,0.3165606143712262,1.4145409188021406e-07
2351,194.14069876459024,0.3166439311480226,-1.5775444537072326e-06
2352,194.21271289027783,0.3159998267585574,-7.049338348419535e-06
2353,194.28472701596544,0.317076027886165,-1.0879875496295856e-05
2354,194.356741141653,0.3178401616011908,-9.897745074544688e-06
2355,194.4287552673406,0.3183489807735673,-1.0683827135061333e-05
2356,194.50076939302815,0.3176624274447924,-1.1817763452475955e-05
2357,194.57278351871577,0.3169989228448353,-1.0477450387110016e-05
2358,194.64479764440333,0.31634483587888,-9.090696844406022e-06
2359,194.7168117700909,0.3172365258205223,-9.355491603203957e-06
2360,194.78882589577853,0.3225675677523927,-1.0699442658325102e-05
2361,194.8608400214661,0.3149354844357834,-8.183769157403121e-06
2362,194.9328541471537,0.3114609880808902,-8.315837058006192e-06
2363,195.0048682728413,0.3119676050302133,-1.3078759262398885e-05
2364,195.07688239852888,0.3146270748274274,-1.507166419366556e-05
2365,195.14889652421647,0.3174335133366948,-1.6619584865296593e-05
2366,195.22091064990408,0.318385591325496,-1.6486061277928526e-05
2367,195.29292477559164,0.3192375901540302,-1.4926071578518926e-05
2368,195.36493890127923,0.3192318065818302,-1.64493164681669e-05
2369,195.4369530269668,0.3191885768530621,-2.0433643756061627e-05
2370,195.5089671526544,0.3192995739071756,-1.2570711137344285e-05
2371,195.580981278342,0.3197418251559609,-6.777794599459228e-07
2372,195.6529954040296,0.3190878541978079,-2.6460840821350014e-07
2373,195.7250095297172,0.3189348952566674,-2.792872684589509e-06
2374,195.7970236554048,0.3189009577443009,-4.813144312815957e-06
2375,195.86903778109237,0.3189949257705499,-5.960005047485308e-06
2376,195.94105190677996,0.3197661991506265,-5.92590275615404e-06
2377,196.01306603246752,0.3210043629391723,-5.166709492705147e-06
2378,196.0850801581551,0.3216314271611648,-4.602706719263211e-06
2379,196.1570942838427,0.322223150453241,-4.611946964855896e-06
2380,196.22910840953028,0.3224745276154779,-5.443213967588625e-06
2381,196.30112253521787,0.3223065647852575,-6.294520883404735e-06
2382,196.37313666090543,0.3220430147985476,-6.914522416784286e-06
2383,196.44515078659305,0.3220556411256878,-8.149403376580193e-06
2384,196.51716491228063,0.3220527228417473,-8.832263474447818e-06
2385,196.58917903796825,0.3218677069496181,-8.445249377955743e-06
2386,196.6611931636558,0.3215631462648904,-8.167235019861206e-06
2387,196.7332072893434,0.3213363705722575,-8.318863739282958e-06
2388,196.80522141503096,0.3213645589713641,-8.77484593277169e-06
2389,196.87723554071857,0.3213643285053386,-9.06162036564235e-06
2390,196.9492496664062,0.3213557439534216,-8.237596963261061e-06
2391,197.02126379209375,0.3212793953327425,-6.620885098755216e-06
2392,197.09327791778136,0.3211295315204392,-6.004884507410764e-06
2393,197.16529204346892,0.3209238859763593,-6.412926912241855e-06
2394,197.2373061691565,0.3206314510676237,-6.328574965643384e-06
2395,197.30932029484413,0.3204979728909923,-4.94085396254686e-06
